1000519,Alexandria Bay Farmers Market,http://www.visitalexbay.org,https://www.facebook.com/pages/Alexandria-Bay-Chamber-of-Commerce/82504121853,,,
1019113,Alexandria Farmers Market,,"Alexandria, MN Farmers Market",,,
1021464,Alexandria Farmers Market,https://www.louisiana-central.com/alexandria-farmers-market,https://www.facebook.com/AlexandriaFarmersMarket,,,https://www.instagram.com/alexandriafarmersmarket/
1021597,Algoma Sunday Farmers Market,https://visitalgomawi.com/market/,https://www.facebook.com/AlgomaSundayFarmersMarket,,,
1019831,Allen County Farmers' Market,http://www.acfarmersmarket.com,Allen County Farmers' Market,,,
1019832,Allen County Farmers' Market,http://www.acfarmersmarket.com,Allen County Farmers' Market,,,
1012389,Aloha Community Farmers' Market,http://www.alohacommunityfarmersmarket.org,https://www.facebook.com/Aloha-Community-Farmers-Market-913645008655691/,@AlohaFarmMarket,,Instagram: Aloha Community Farmers' Market
1020150,Alturas Farmers Market,http://svsaturdaymarket.org/,https://www.facebook.com/ModocCFM/,,,
1021309,Ambler Farmers' Market,http://www.farmtocitymarkets.com,https://www.facebook.com/FarmToCity,,,
1011171,Ames Main Street Farmers' Market,http://www.amesmainsteetfarmersmarket.com,Ames Main Street Farmers' Market,,,
1003563,Amicalola Regional Farmers Market,,https://www.facebook.com/amicalolafarmersmarket/,,,
1019438,Amqui Station Farmers Market,https://amquistation.org/farmers-market/,,,,
1012157,Anaconda Community Market,,https://www.facebook.com/groups/478915098830452/,,,
1005944,Anacortes Farmers Market,http://www.anacortesfarmersmarket.org,https://www.facebook.com/AnacortesFarmersMarket,,,
1019647,Anderson County Farmers Market,https://www.andersoncountysc.org/parks/,www.facebook.com/andersoncountyfarmersmarket,,,
1020084,Anderson County Farmers Market,,AndersonCoFarmersMarket,,,
1003516,Andersonville Farmers Market,http://www.andersonvillemarket.org,https://www.facebook.com/andersonville?ref=bookmarks,,,
1020060,Andover Farmers Market,http://andoverfarmersmarket.com/,https://www.facebook.com/andoverfarmersmarket/?view_public_for=153480551390115,,,https://www.instagram.com/andovermafarmersmarket/
1019484,Annandale Farmers Market,https://www.fairfaxcounty.gov/parks/farmersmarkets/annandale,https://www.facebook.com/events/557660981411692/,,,@fairfaxfarmmarkets
1019096,Annandale Farmers Market - ACT,,Annandale Farmers Market,,,
1018934,"Antigo Farmers Market, Inc.",http://www.antigomarket.com,"Antigo Farmers Market, Inc",,,
1019350,Antioch's Farmers Market,https://www.antioch.il.gov/?s=Farmers+Market,https://www.facebook.com/VillageOfAntioch/,,,
1000431,Appleton Downtown Farm Market,http://www.appletondowntown.org,www.facebook.com/downtownappletonfarmmarket,,,
1021359,Aquidneck Growers Market - Wednesday,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers
1021733,Aquidneck Growers Market Miantonomi Community Farmers Market,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers
1021732,Aquidneck Growers Market- Saturday Summer,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers
1019662,Arlington Village Farmers Market,https://www.arlington-vermont.com/farmers-market,https://www.facebook.com/Market05250,,,
1019904,Armory Farmers Market,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=17,https://www.facebook.com/farmfreshri/,,,
1019222,Arnold Farmers Market,https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/,https://www.facebook.com/arnoldfarmersmarket/?ref=settings,ArnoldFarmMarket,,
1019495,Artisan Alley Farmers and Makers Market,,,,,
1020068,Artistlane Farmers Market,,,,,
1009810,Ashland Farmers Market,http://www.ashlandfarmersmarket.org/,https://www.facebook.com/AshlandMAFarmersMarket,,,
1021627,Astoria Sunday Market,http://www.astoriasundaymarket.com,https://www.facebook.com/astoriasundaymarket,,,https://www.instagram.com/astoriasundaymarket/?hl=en
1001245,ASU Regional Farmers' Market,http://www.asuregionalfarmersmarket.org,https://www.facebook.com/asuregionalfarmersmarket,https://twitter.com/asufarmersmarket,,
1002984,Atchison Farmers Market,https://atchisonkansas.com/business-directory/atchison-farmers-market,https://www.facebook.com/AtchisonFarmersMarket/,,,
1005086,Athens Farmers Market,http://www.athensfarmersmarket.org,https://www.facebook.com/athensohfarmersmarket/,@athensohfarmersmarket,,
1018033,"Athens Farmers Market, L.L.C.",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/
1018032,"Athens Farmers Market, LLC",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/
1021450,Athol Farmers Market,,https://www.facebook.com/Atholfarmersmarket,,,
1018330,"Attleboro Farmers Market, inc",http://www.attleborofarmersmarket.com,AttleboroFarmersMarket@AttFrmMkt,,,
1021225,Atwater Village Farmers' Market,https://seela.org/markets-atwater-village/,,,,https://www.instagram.com/atwatervillagefm/
1019789,Auburn Farmers Market,http://www.auburnfarmersmarket.org,https://www.facebook.com/AuburnInternationalFarmersMarket/?ref=bookmarks,https://twitter.com/AifmAuburnWA,,
1021329,Aurora Farmers Market,,,,,
1000559,Aurora Local Farmer's Market - Summer Market,,Aurora Local Farmers Market,,,
1021534,AUSTIN FARMERS MARKET,,https://www.facebook.com/farmergeorge.market,https://twitter.com/farmergeorgetx?lang=en,https://www.youtube.com/channel/UCvxG2wYZ5ebpCgcr8tQtV_Q/featured,https://www.instagram.com/farmergeorge.market/?hl=en
1019396,Avon Farmers Market,http://www.avongov.org/category/subcategory.php?categoryid=28,http://facebook.com/avonfarmersmarket,,,
1019126,Avon Library Farmers Market,,https://www.facebook.com/avonfreepubliclibrary/,,,@afplct (instagram)
1021528,Backyard Market in Black Forest,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/
1021530,Backyard Market in Black Forest - Holiday,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/
1021529,Backyard Market in Black Forest - Winter,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/
1019044,Bainbridge Farm Market,,bainbridgefarmmarket,,,
1019076,Baldwin's Main St. Farmers Market,https://www.villageofbaldwin.com/community/page/main-st-farmers-market,https://www.facebook.com/BaldwinsMainStFarmersMarket/,,,
1021338,Ballard Farmers Market,http://www.sfmamarkets.com/visit-ballard-farmers-market,https://www.facebook.com/BallardFarmersMarket,,,https://www.instagram.com/sfmamarkets/
1021521,Bamberg Farmers Market,,https://www.facebook.com/bambergfarmersmarket/?ref=page_internal,,,
1012081,Bangor Farmers' Market,http://www.bangorfarmersmarket.org,www.facebook.com/bangorfarmersmarket,,,
1021582,Barm Bargains Market,http://barmbargains.com,@barmbargains,,,
1001604,Barnegat Farmers Market,http://www.barnegat.net,@barnegatrecreation,,,
1020029,Barrow County Farmers Market,http://www.barrowcountyfarmersmarket.com,https://www.facebook.com/barrowcountyfarmersmarket,,,#barrowcountyfarmersmarket
1003335,Basalt Sunday Market,http://www.basaltsundaymarket.com,,,,
1019871,Bassett Farmers Market,,,,,
1000436,Bastrop 1832 Farmers Market,http://www.bastrop1832farmersmarket.org,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102,https://twitter.com/bastrop1832,,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/
1021540,Batavia Farmers' Market,https://downtownbatavia.com/farmers-market/,https://www.facebook.com/BataviaFarmersMarket/about/?ref=page_internal,,,https://www.instagram.com/bataviafarmersmarket/?hl=en
1021265,Batesville Farmers Market,http://Www.Batesvillefarmersmarket.com,Batesville Farmers Market,,,
1021443,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com,facebook.com/BattleCreekFarmersMarketAssociation,,,
1019617,Bay Area Farmers Market,https://www.bayareafarmersmarkettexas.com/,https://www.facebook.com/bayareafarmersmarket/?modal=admin_todo_tour,,,
1019874,Beatrice Farmers Market Indian Creek Mall,,,,,
1020102,Beattyville Main Street Marketplace Locally Made Market,,Locally Made Market Beattyville Lee county,,,
1018735,Beaumont Farmers' Market,http://www.beaumontfarmersmarket.org,Beaumont Farmers Market,,,Instagram
1019875,Beaver City Farmers Market,,,,,
1020097,Beaver Dam Farmer's Market,,,,,
1021630,Beaverdale Farmers Market,http://beaverdalefarmersmarket.org/,https://www.facebook.com/BeaverdaleFarmFest/,www.twitter.com/BeaverdaleFarm,,
1019853,Bedford Farmers Market,http://Www.bedfordfarmersmarketnh.org,https://www.facebook.com/BedfordFarmersMarketNH/,,,
1019400,Bedminster Farmers Market,http://bedminsternj.hosted.civiclive.com/township_services/farmers_market,https://www.facebook.com/bedminsterfarmersmarket/?eid=ARArXvXuUVPdjTMbOd_12-gC2WKj6BpLHpqkVXPEOpscqeAh6w0Zv07etCwMUUqqHWLD7rH2eCWztrqR,,,https://www.instagram.com/bedminsterfarmersmarket/?hl=en
1010607,Bel Air Farmers' Market,http://www.BelAirFarmersMarket.com,BelAir Farmers Market,@belairfm,,Instagram  @belairfm
1011902,Belleville Farmer's Market,http://bellevilleks.org,https://www.facebook.com/BellevilleKSFarmersMarket,,,
1021363,Belleville Farmers Market,http://www.bellevillecentralbusinesscommunity.com,Belleville Farmers Market,,,
1008140,Bellingham Farmers Market,http://www.bellinghamfarmers.org,https://www.facebook.com/pages/Bellingham-Farmers-Market/30710694970,https://twitter.com/BhamFarmersMkt,,
1002064,Belmont Farmers Market,,Belmont Farmers Market,,,www.thebelmontfarmersmarket.com
1011363,Belton Farmers Market,,https://www.facebook.com/BeltonMoFarmersMarket/,,,
1001316,Bemidji's Natural Choice Farmers Market,,http://www.facebook.com/bemidjisfarmersmarket,,,
1001533,Benica Certified Farmers Market,http://www.beniciamainstreet.org,,,,
1018644,Bennet Farmers' Market,http://www.bennetfarmersmarket.com/,,,,
1021403,Bentonville Farmers Market,https://www.downtownbentonville.org/event/fm,https://www.facebook.com/142086697017/,,,
1005183,Berkeley Springs Farmers Market,http://www.berkeleyspringsfarmersmarket.com,https://www.facebook.com/pages/Berkeley-Springs-Farmers-Market/354062496235,,,IG @bsfarmersmarket
1019005,Berkey Farmers Market,,,,,
1021628,Berwick Winter Farmers Market,,https://www.facebook.com/berwickmainefarmersmarket,,,https://www.instagram.com/berwickwinterfarmersmarket/
1019168,BESSEMER FARMERS MARKET,,https://www.facebook.com/BessemerFarmersMarket/,,,
1019169,Bessemer Farmers Market at Medical West,,,,,
1019967,Bethalto Market In The Park,http://bethaltomarketinthepark.org,bethatofarmersmarket,,,
1021322,"BETHANY BEACH FARMERS' MARKET, INC.",https://bethanybeachfarmersmarket.com/,https://www.facebook.com/bethanybeachfarmersmarket,@BBFarmersMarket,0,
1010406,Bethesda Central Farm Market,http://www.centralfarmmarkets.com,www.facebook.com/CentralFarmMarkets,@CentralFarmMKTs,,http://dishingthedirtblog.wordpress.com/
1012494,Bethlehem Farmers' Market,http://www.bethlehemfarmersmarket.com,facebook.com/BethlehemFarmersMarketPA,twitter.com/BethFarmMkt,,instagram.com/bethlehemfarmersmarket
1020196,Beverly Hills Farmers Market,http://beverlyhills.org/departments/communityservices/farmersmarket/,https://www.facebook.com/BHFarmersMarket/,,,
1019765,Bexley Farmers Market,http://www.bexleyfarmersmarket.org,,,,
1005949,Big Bear Farmers Market,http://www.highdesertfarmersmarket.com,https://www.facebook.com/BigBearFarmersMarket,,,
1019338,Big Lake Farmers Market,http://www.biglakemn.org/350/Farmers-Market,https://www.facebook.com/biglakefarmersmarket/,,,
1019339,Big Lake Winter Farmers Market,http://www.biglakemn.org/432/Winter-Farmers-Market,https://www.facebook.com/biglakefarmersmarket/,,,
1019591,Billerica Farmers Market,http://billericafarmersmarket.org,Billerica Farmers Market,,,
1021508,Birdsboro Farmers Market,https://birdsboropa.org/community-events/,https://m.facebook.com/events/main-bird-park-226-n-water-st-birdsboro-pa-19508/birdsboro-farmers-market/752878688717725/,,,
1011037,BisMarket,http://www.bismarket.com,www.facebook.com/bismarketnd,,,
1012163,Blairstown Farmers' Market,http://BlairstownFarmersMarket.com,https://www.facebook.com/blairstownfarmersmarket/,https://twitter.com/FoodshedNJ,,
1011829,Bloomfield Saturday Market,http://www.bloomfieldpgh.org,https://www.facebook.com/bloomfieldmarket/,,,instagram.com/bloomfieldpgh
1018396,Bloomington Community Farmers' Market,http://bloomington.in.gov/farmersmarket,https://www.facebook.com/pages/Bloomington-Community-Farmers-Market/130635957114110,,,
1018563,Bloomington Winter Farmers' Market,http://bloomingtonwinterfarmersmarket.com,https://www.facebook.com/Bloomington-Winter-Farmers-Market-205299875349/,,,https://www.instagram.com/bloomingtonwinterfarmersmarket/
1019932,Blue Ash Farmers Market,http://summitparkblueash.com/residents/farmers_market.php,https://www.facebook.com/blueashfarmersmarket/,,,https://www.instagram.com/blueashfarmersmarket/
1020098,"Bluegrass Farmers Market, Inc",http://www.bluegrassfarmersmarket.com,BluegrassFarmersMarket@bluegrassfarmersmarket,,,
1019372,Bluffton Farmers Market,https://www.explorebluffton.com/farmers-market,https://www.facebook.com/farmersmarketblufftonohio/,,,
1019440,Bluffton Farmers' & Artisans' Market,,https://www.facebook.com/BlufftonIndianaFarmersMarket/,,,
1018092,BMI Farmers' Market,http://www.thebmi.org/programs-events/bmi-farmers-market/,https://www.facebook.com/BaltimoreMuseumofIndustry/,https://twitter.com/BMIatWork,https://www.youtube.com/watch?v=or-mld01KWw,https://www.instagram.com/baltimoremuseumofindustry/
1018313,Boise Farmers Market,http://WWW.THEBOISEFARMERSMARKET.COM,BOISE FARMERS MARKET,BOISE FARMERS MARKET,,
1018316,BOISE FARMERS MARKET,http://www.theboisefarmersmarket.com,BOISE FARMERS MARKET,BOISE FARMERS MARKET,,
1020101,Boone County Farmers Market,http://www.boonecountyfarmersmarker.org,,,,
1006833,Boone Farmers Market Association,http://www.boonefarmersmarket.com,,,,
1019318,Boonville Farmers Market Inc,https://boonvillemofarmersmarket.weebly.com/,@BoonvilleMOFarmersMarket,@boonfarmmarket,,
1019693,Botetourt Farmer's Market,,https://www.facebook.com/BotetourtFarmersMarket/,,,
1018394,Bottineau Farmers Market,,facebook.com/Bottineau-Farmers-Market-1665424737011341/,,,
1001526,Boulder Farmers and Artisan's Market,http://www.bouldermtchamber.org,Boulder MT Farmers and Artisans Market,,,
1019165,Bowie Farmers' Market,http://www.cityofbowie.org/103/Farmers-Market,https://www.facebook.com/BowieFarmersMarket/,,,
1020096,Boyd County Farmers Market - King's Daughters Medical Center,https://boyd.ca.uky.edu/content/farmersmarket,Boyd County Farmers Market,,,
1020099,Boyd County Farmers Market - KYOVA Mall,https://boyd.ca.uky.edu/content/farmersmarket,Boyd County Farmers Market,,,
1019205,Boyne City Farmers Market,http://boynecitymainstreet.com/farmers-market-welcome/,https://www.facebook.com/BoyneCityFarmersMarket/,,,
1021248,Braeswood Farmers Market,http://www.braeswoodfarmersmarket.com,https://www.facebook.com/braeswoodfarmersmarket,,,https://www.instagram.com/braeswoodfarmersmarket/
1018227,Braintree Farmers Market,http://www.braintreefarmersmarket.org,https://www.facebook.com/braintreefarmersmarket/,https://twitter.com/bfarmmarket,,https://www.instagram.com/braintreefarmersmarket/
1002407,Brattleboro Area Farmers' Market,http://www.brattleborofarmersmarket.com,https://www.facebook.com/pages/Brattleboro-Area-Farmers-Market/197642043604505,,,
1011075,Brattleboro WInter Farmers' Market,http://www.brattleborowinterfarmersmarket.org,//www.facebook.com/BrattleboroWinterFarmersMarket,//twitter.com/BrattWinterMkt,,
1020113,Breathitt County Farmers' Market,,https://www.facebook.com/BreathittFarmersMarket,,,
1018556,Bremerton Community Farmers Market,http://www.bremertonmarket.com,https://www.facebook.com/BremertonMarket/,,,
1019146,Bridgewater Farmer's Market,,https://www.facebook.com/BridgewaterFarmersMarketNJ/,,,
1018756,Brigham City Farmers Market,http://visitbrighamcity.com/farmersmarket,@historicbrigham,@historicbrigham,,
1005483,Brimfield at Hitchcock Free Academy,http://www.hitchcockacademy.org,,,,
1019905,Broad St. Farmers Market,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=3,https://www.facebook.com/farmfreshri/,,,
1019257,Broadway Farmers Market,http://www.town.broadway.va.us/farmers-market.html,https://www.facebook.com/BroadwayFarmMkt/,Broadwayfarmmkt,,
1019984,Brockton Farmers Market,https://www.brocktonfarmersmarket.com/,https://www.facebook.com/BrocktonFarmersMarket/,https://twitter.com/BrocktonMarket,,https://www.instagram.com/brocktonfarmersmkt/
1019794,Bronzeville Growers Market,,https://www.facebook.com/2018BGM/?modal=admin_todo_tour,,,
1019527,BROOKINGS HARBOR FARMERS MARKET,http://www.101farmersmarket.com/,https://www.facebook.com/Brookingsharborfarmersmarket/,,,
1021210,Brookline Farmers' Market,https://www.brooklinefarmersmarket.com,,,,
1021736,Brookside Farmers' Market,https://www.brooksidefarmersmarket.com/,https://www.facebook.com/BrooksideFarmersMarket,,,
1018891,Brooksville Farmers' Market,http://www.hernandogrowers.org,facebook.com/hernandogrowers,twitter.com/HernandoGrowers,,instagram.com/hernandogrowers
1021515,Brookville Farmer's Market,,,,,
1021262,Broome County Regional Farmers Market,http://www.broomecountyregionalmarket.com,Broome County Regional Farmers Market,,,Instagram: broomecountyregionalfarmersmkt
1019906,Brown University Farmers Market,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=5,https://www.facebook.com/farmfreshri/,,,
1019727,Brownsburg Farmers Market,https://www.brownsburg.org/category/subcategory.php?categoryid=8,https://www.facebook.com/BrownsburgFarmersMarket/,https://twitter.com/home,,https://www.instagram.com/brownsburgfarmersmarket/
1017968,Bruce Community Farmers Market,,Bruce Community Farmers Market,,,
1008607,Brunswick-Topsham Land Trust Farmers' Market at Crystal Spring Farm,http://www.btlt.org/farmers-market,,,,
1021311,Bryn Mawr Farmers' Market,http://www.farmtocitymarkets.com,https://www.facebook.com/TBMFM,,,
1019218,Buckroe Beach Farmers Market,http://villagevents@cox.net,,,,
1008953,Bucksport Bay Farmers' Market,,https://www.facebook.com/BucksportBayFarmersMarket,,,
1000843,Burbank Certified Farmers' Market,http://www.burbankfarmersmarket.org,https://www.facebook.com/burbankfarmersmarket,@BurbFarmMkt,,burbankfarmersmarket
1019492,Burke,https://www.fairfaxcounty.gov/parks/farmersmarkets/burke,https://www.facebook.com/events/786233015044186/,,,@fairfaxfarmmarkets
1021524,Burke Area Farmers Market,http://www.burkeareafarmersmarket.com,Burke Area Farmers Market,,,Instagram @burkeareafarmersmarket
1019965,Burlington Farmers Market,https://www.burlingtonfarmersmarket.org/,https://www.facebook.com/BurlingtonFarmersMarketVT,,,https://www.instagram.com/bfmvermont/
1021728,Burrillville Farmers Market,http://burrillvillefarmersmarket.org,Burrillville Farmers Market,,,Instagram
1002567,"Butler County Farmers Market, Greenville, AL",,,,,
1001362,Butte Farmers Market,http://www.mainstrreetbutte.org/fmarket.htm,https://www.facebook.com/ButteFM,,,
1021238,Buy Local Farmers Market - Fall Creek,https://www.buylocalmarket.org/,https://www.facebook.com/buylocalfarmersmarket/,,,https://www.instagram.com/buylocalfarmersmarket/
1021614,C & C Garden,,C & C Garden,,,
1020089,Cadiz/Trigg County Farmers Market,http://www.gocadiz.com,Cadiz-Trigg County Farmer's Market,,,
1004927,Cagan Crossings Farmers' Market,,https://www.facebook.com/caganfarmersmarket/,,,
1019922,CalaverasGROWN Certified Farmers' Market San Andreas,https://www.calaverasgrown.org/,https://www.facebook.com/CalaverasGROWN,,https://www.youtube.com/channel/UC2ce-STvOmVNtxq8Ybk6DnQ,
1019978,CalaverasGROWN Murphys Certified Farmers' Market,,Murphys Farmers' Market,,,Instagram @murphysfarmersmarket
1018263,Caledonia Farmers Market Association - Winter,https://www.caledoniafarmersmarket.com/,https://www.facebook.com/St.J.Farmers.Market/,,,
1019980,Caledonia Outdoor Market,,https://www.facebook.com/EatLocalRacine/,,,
1020188,California Avenue Farmers' Market,https://uvfm.org/palo-alto-sundays,https://www.facebook.com/UrbanVillageOnFB,,,https://www.instagram.com/urbanvillage/
1018459,California Farmers Market,https://www.visitstmarysmd.com/food-drink/detail/california-farmers-market,https://www.facebook.com/CaliforniaBAEFarmersMarket,,,
1019997,Camarillo Hospice Certified Farmers Market,http://www.camarillofarmersmarket.com,,,,
1020160,Cambria Farmers Market,https://www.cambriafarmersmarket.com,https://www.facebook.com/cambriafarmersmarket/,,,https://www.instagram.com/cambriafarmersmarket/
1020183,Cambrian Park Farmers' Market,http://www.uvfm.org,https://www.facebook.com/UrbanVillageOnFB,,,https://www.instagram.com/urbanvillage/
1002674,Camellia City Farmers Market,http://www.camelliacitymarket.org,https://www.facebook.com/CamelliaCityMarket,,,Facebook.com/CamelliaCityMarket
1021575,Cameron Park Burke Junction Certified Farmers Market,http://eldoradofarmersmarket.com,,,,
1020117,Campbell County Farmers Market Association,,https://www.facebook.com/campbellcountyfarmmarket,,,
1020118,Campbell County Farmers Market Association,,https://www.facebook.com/campbellcountyfarmmarket,,,
1020119,Campbell County Farmers Market Association,,https://www.facebook.com/campbellcountyfarmmarket,,,
1020184,Campbell Farmers' Market,https://uvfm.org/campbell-sundays,https://www.facebook.com/UrbanVillageOnFB,,,https://www.instagram.com/urbanvillage/
1009034,Canal District Farmers Market,http://Canaldistrictfarmersmarket.com,https://www.facebook.com/canaldistrictfarmersmarket,https://twitter.com/Canaldistrict,,Instagram @canaldistrict
1019810,Canal Market District,https://www.canalmarketdistrict.org/,https://www.facebook.com/canalmarketdistrict,,,https://www.instagram.com/canalmarketdistrict/
1021202,Canal Village Farmers' Market,,Canal Village Farmers' Market,,,
1012038,Canoga Park Certified Farmers Market,http://coastalpacificinfo.us,https://www.facebook.com/canogafarmersmarket/,,,
1019772,Canton Farmers Market,https://www.canton-mi.org/496/Canton-Farmers-Market,@cantonfarmersmarket,,,
1021435,Canton Farmers' Market,http://www.CantonFarmersMarket.com,www.facebook.com/CantonOhioFarmersMarket,,,
1021294,Cape Coral Farmers Market,,Cape Coral Farmers Market,,,
1021655,Cape Riverfront Market,https://www.downtowncapegirardeau.com/cape-riverfront-market/,https://www.facebook.com/CapeRiverfrontMarket/,,,https://www.instagram.com/cape.riverfront.market/
1011930,Capital City Farmers Market,http://www.downtowndoverpartnership.com/,https://www.facebook.com/capitalcityfarmersmarket/,,,
1018359,Capital Harvest on the Plaza,http://www.capitalharvestdc.com,CapitalHarvestonthePlaza,@CapHarvestDC,,
1008450,Carmel Farmers Markets at the Barnyard Shopping Village,http://www.montereybayfarmers.org,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723,https://twitter.com/MBFarmersMarket,,www.edibleparadise.com
1006651,Carnation Farmers Market,http://www.carnationfarmersmarket.org,https://www.facebook.com/pages/Carnation-Farmers-Market/113831768657527,https://twitter.com/CarnationFmrMkt,,https://www.instagram.com/carnationfarmersmarket/
1019417,Carolina fresh market and more,,CarolinafreshmarketandmoreSC,,,
1021269,Carrboro Farmers' Market,http://www.carrborofarmersmarket.com,https://www.facebook.com/carrborofarmersmarket,,,https://www.instagram.com/carrborofarmersmarket
1008322,Carrollton Farmers Market,,https://www.facebook.com/CarrolltonFarmersMarket,,,
1021213,Carson Farmers Market @3rd & Curry St.,https://carsonfarmersmarket.com/,Carsonfarmersmarket,3rd&curry,,IG: carsonfarmersmarket
1020071,Carter County Farmers’ Market - Grayson,,,,,
1020074,Carter County Farmers’ Market - Olive Hill,,,,,
1012093,Carver Farmers Market,,,,,
1021740,Casey Farm Market,http://HistoricNewEngland.org/CaseyFarmMarket,,,,
1008276,Catawba County Public Health Farmers Market,http://www.catawbacountync.gov/phealth/Adult/FarmersMarket.asp,https://www.facebook.com/catawbacountypublichealth,,,
1019159,Catawba Valley Farmers Market,https://www.catawbafarmersmarket.com/,https://www.facebook.com/Catawba-Valley-Farmers-Market-129469157077509/,,,
